,doi,bioActivity,collectionSpecie,collectionSite,collectionType,molType,molecularMass,monoisotropicMass,cLogP,tpsa,numberOfLipinskiViolations,numberOfH_bondAcceptors,numberOfH_bondDonors,numberOfRotableBonds,molecularVolume,smile
1736,10.1055/s-0028-1088323,,Cedrela fissilis,Sao Carlos/SP,Plant Isolated,http://nubbe.db/Terpene,"454,6843872","454,344696","6,539999962","54,36999893",1,3,1,1,"465,2770081",CC1(CC[C@]([C@](O)=O)(CC[C@@](C)([C@](CCC4C(C)5C)3C)C2=CC([H])C3[C@@]4(C)CCC5=O)C2C1)C
1737,10.1590/S0100-40422012001100015,,,,,,,,,,,,,,,
1738,10.1080/14786410600907002,,,,,,,,,,,,,,,
1739,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/AcridineAlkaloidOrAcridone,"287,267395","287,0793762","1,886000037","91,78600311",0,6,3,2,"243,1230011",OC1=CC(OC)=C(C3=C1C(C2=CC=CC(O)=C2N3)=O)OC
1740,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"287,267395","287,0793762","1,886000037","91,78600311",0,6,3,2,"243,1230011",OC1=CC(OC)=C(C3=C1C(C2=CC=CC(O)=C2N3)=O)OC
1741,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/Alkaloid,"287,267395","287,0793762","1,886000037","91,78600311",0,6,3,2,"243,1230011",OC1=CC(OC)=C(C3=C1C(C2=CC=CC(O)=C2N3)=O)OC
1742,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"287,267395","287,0793762","1,886000037","91,78600311",0,6,3,2,"243,1230011",OC1=CC(OC)=C(C3=C1C(C2=CC=CC(O)=C2N3)=O)OC
1743,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/AcridineAlkaloidOrAcridone,"385,4119873","385,1314087","4,967000008","82,55200195",0,5,3,1,"338,6260071",CC(O4)(C)C=CC1=C4C(C5=CC=CC=C5)=C(O)C3=C1N([H])C2=C(O)C=CC=C2C3=O
1744,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"385,4119873","385,1314087","4,967000008","82,55200195",0,5,3,1,"338,6260071",CC(O4)(C)C=CC1=C4C(C5=CC=CC=C5)=C(O)C3=C1N([H])C2=C(O)C=CC=C2C3=O
1745,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/Alkaloid,"385,4119873","385,1314087","4,967000008","82,55200195",0,5,3,1,"338,6260071",CC(O4)(C)C=CC1=C4C(C5=CC=CC=C5)=C(O)C3=C1N([H])C2=C(O)C=CC=C2C3=O
1746,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"385,4119873","385,1314087","4,967000008","82,55200195",0,5,3,1,"338,6260071",CC(O4)(C)C=CC1=C4C(C5=CC=CC=C5)=C(O)C3=C1N([H])C2=C(O)C=CC=C2C3=O
1747,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/AcridineAlkaloidOrAcridone,"307,3432007","307,1208496","3,578999996","51,46699905",0,4,1,0,"276,1419983",CC1(C)OC(C=C(C4=C2N(C3=CC=CC=C3C4=O)C)O)=C2C=C1
1748,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"307,3432007","307,1208496","3,578999996","51,46699905",0,4,1,0,"276,1419983",CC1(C)OC(C=C(C4=C2N(C3=CC=CC=C3C4=O)C)O)=C2C=C1
1749,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/Alkaloid,"307,3432007","307,1208496","3,578999996","51,46699905",0,4,1,0,"276,1419983",CC1(C)OC(C=C(C4=C2N(C3=CC=CC=C3C4=O)C)O)=C2C=C1
1750,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"307,3432007","307,1208496","3,578999996","51,46699905",0,4,1,0,"276,1419983",CC1(C)OC(C=C(C4=C2N(C3=CC=CC=C3C4=O)C)O)=C2C=C1
1751,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/AcridineAlkaloidOrAcridone,"399,4385071","399,1470642","5,034999847","71,69499969",1,5,2,1,"355,5679932",CC(O4)(C)C=CC1=C4C(C5=CC=CC=C5)=C(O)C3=C1N(C)C2=C(O)C=CC=C2C3=O
1752,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"399,4385071","399,1470642","5,034999847","71,69499969",1,5,2,1,"355,5679932",CC(O4)(C)C=CC1=C4C(C5=CC=CC=C5)=C(O)C3=C1N(C)C2=C(O)C=CC=C2C3=O
1753,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"399,4385071","399,1470642","5,034999847","71,69499969",1,5,2,1,"355,5679932",CC(O4)(C)C=CC1=C4C(C5=CC=CC=C5)=C(O)C3=C1N(C)C2=C(O)C=CC=C2C3=O
1754,10.1080/14786410600907002,Anticancer,Swinglea glutinosa,Campinas/SP,Plant Isolated,http://nubbe.db/Alkaloid,"399,4385071","399,1470642","5,034999847","71,69499969",1,5,2,1,"355,5679932",CC(O4)(C)C=CC1=C4C(C5=CC=CC=C5)=C(O)C3=C1N(C)C2=C(O)C=CC=C2C3=O
1755,10.1590/S1519-566X2008000600013,Insecticidal,Trichilia pallida,Itacoatiara/AM,Plant Isolated,http://nubbe.db/Steroid,"440,743988","440,401825","8,029000282","20,22800064",1,1,1,5,"478,4060059",CC5(C)C3CCC2[C@]1(C)CC[C@H]([C@@H](CCC(C(C)C)=C)C)[C@](C)1CC[C@@]42C[C@]34CC[C@@H]5O
1756,10.1590/S1519-566X2008000600013,Insecticidal,Trichilia pallida,Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalCompound,"440,743988","440,401825","8,029000282","20,22800064",1,1,1,5,"478,4060059",CC5(C)C3CCC2[C@]1(C)CC[C@H]([C@@H](CCC(C(C)C)=C)C)[C@](C)1CC[C@@]42C[C@]34CC[C@@H]5O
1757,10.1590/S1519-566X2008000600013,Insecticidal,Trichilia pallida,Itacoatiara/AM,Plant Isolated,http://nubbe.db/Terpene,"440,743988","440,401825","8,029000282","20,22800064",1,1,1,5,"478,4060059",CC5(C)C3CCC2[C@]1(C)CC[C@H]([C@@H](CCC(C(C)C)=C)C)[C@](C)1CC[C@@]42C[C@]34CC[C@@H]5O
1758,10.1590/S1519-566X2008000600013,Insecticidal,Trichilia pallida,Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalSubstance,"440,743988","440,401825","8,029000282","20,22800064",1,1,1,5,"478,4060059",CC5(C)C3CCC2[C@]1(C)CC[C@H]([C@@H](CCC(C(C)C)=C)C)[C@](C)1CC[C@@]42C[C@]34CC[C@@H]5O
1759,10.1590/S1519-566X2008000600013,,,,,,,,,,,,,,,
1760,10.1590/S1519-566X2008000600013,Insecticidal,Trichilia pallida,Itacoatiara/AM,Plant Isolated,http://nubbe.db/Steroid,"414,6636047","414,3497925","6,521999836","40,45600128",1,2,2,5,"442,1010132",O[C@H](C4)CC[C@@]1(C)C4=CCC2C1CC[C@@]3(C)C2CCC3C(C(O)CC(C(C)C)=C)C
1761,10.1590/S1519-566X2008000600013,Insecticidal,Trichilia pallida,Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalCompound,"414,6636047","414,3497925","6,521999836","40,45600128",1,2,2,5,"442,1010132",O[C@H](C4)CC[C@@]1(C)C4=CCC2C1CC[C@@]3(C)C2CCC3C(C(O)CC(C(C)C)=C)C
1762,10.1590/S1519-566X2008000600013,Insecticidal,Trichilia pallida,Itacoatiara/AM,Plant Isolated,http://nubbe.db/Terpene,"414,6636047","414,3497925","6,521999836","40,45600128",1,2,2,5,"442,1010132",O[C@H](C4)CC[C@@]1(C)C4=CCC2C1CC[C@@]3(C)C2CCC3C(C(O)CC(C(C)C)=C)C
1763,10.1590/S1519-566X2008000600013,Insecticidal,Trichilia pallida,Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalSubstance,"414,6636047","414,3497925","6,521999836","40,45600128",1,2,2,5,"442,1010132",O[C@H](C4)CC[C@@]1(C)C4=CCC2C1CC[C@@]3(C)C2CCC3C(C(O)CC(C(C)C)=C)C
1764,10.1002/cbdv.201000011,,,,,,,,,,,,,,,
1765,10.1002/cbdv.201000011.,,,,,,,,,,,,,,,
1766,10.1016/j.bse.2012.03.005,,,,,,,,,,,,,,,
1767,10.1016/j.chroma.2009.02.009,Antitrypanosomal,Hortia oreadica,Itacoatiara/AM,Plant Isolated,http://nubbe.db/AromaticDerivative,"306,3536072","306,1467285","3,359999895","54,00699997",0,5,0,6,"288,4530029",COC(C=C(OC(C)(C)C=C2)C2=C1OC)=C1CCC(OC)=O
1768,10.1016/j.chroma.2009.02.009,Antitrypanosomal,Hortia oreadica,Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalCompound,"306,3536072","306,1467285","3,359999895","54,00699997",0,5,0,6,"288,4530029",COC(C=C(OC(C)(C)C=C2)C2=C1OC)=C1CCC(OC)=O
1769,10.1016/j.chroma.2009.02.009,Antitrypanosomal,Hortia oreadica,Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalSubstance,"306,3536072","306,1467285","3,359999895","54,00699997",0,5,0,6,"288,4530029",COC(C=C(OC(C)(C)C=C2)C2=C1OC)=C1CCC(OC)=O
1770,10.1016/j.chroma.2009.02.009,Antimalarial,Hortia oreadica,Itacoatiara/AM,Plant Isolated,http://nubbe.db/AromaticDerivative,"306,3536072","306,1467285","3,359999895","54,00699997",0,5,0,6,"288,4530029",COC(C=C(OC(C)(C)C=C2)C2=C1OC)=C1CCC(OC)=O
1771,10.1016/j.chroma.2009.02.009,Antimalarial,Hortia oreadica,Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalCompound,"306,3536072","306,1467285","3,359999895","54,00699997",0,5,0,6,"288,4530029",COC(C=C(OC(C)(C)C=C2)C2=C1OC)=C1CCC(OC)=O
1772,10.1016/j.chroma.2009.02.009,Antimalarial,Hortia oreadica,Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalSubstance,"306,3536072","306,1467285","3,359999895","54,00699997",0,5,0,6,"288,4530029",COC(C=C(OC(C)(C)C=C2)C2=C1OC)=C1CCC(OC)=O
1773,10.1016/j.chroma.2009.02.009,,,,,,,,,,,,,,,
1774,10.1107/S160053680302107X,Antileishmanial,Adiscanthus fusciflorus,Manaus/AM,Plant Isolated,http://nubbe.db/AromaticAcid,"292,3269958","292,131073","3,052000046","65,00099945",0,5,1,5,"270,9249878",CC(OC1=C(C=C2)C(OC)=C(C(OC)=C1)CCC(O)=O)2C
1775,10.1107/S160053680302107X,Antileishmanial,Adiscanthus fusciflorus,Manaus/AM,Plant Isolated,http://nubbe.db/ChemicalCompound,"292,3269958","292,131073","3,052000046","65,00099945",0,5,1,5,"270,9249878",CC(OC1=C(C=C2)C(OC)=C(C(OC)=C1)CCC(O)=O)2C
1776,10.1107/S160053680302107X,Antileishmanial,Adiscanthus fusciflorus,Manaus/AM,Plant Isolated,http://nubbe.db/AromaticDerivative,"292,3269958","292,131073","3,052000046","65,00099945",0,5,1,5,"270,9249878",CC(OC1=C(C=C2)C(OC)=C(C(OC)=C1)CCC(O)=O)2C
1777,10.1107/S160053680302107X,Antileishmanial,Adiscanthus fusciflorus,Manaus/AM,Plant Isolated,http://nubbe.db/ChemicalSubstance,"292,3269958","292,131073","3,052000046","65,00099945",0,5,1,5,"270,9249878",CC(OC1=C(C=C2)C(OC)=C(C(OC)=C1)CCC(O)=O)2C
1778,10.3390/molecules15096140,,,,,,,,,,,,,,,
1779,10.5935/0100-4042.20140049,,,,,,,,,,,,,,,
1780,10.5935/0100-4042.20140049,Cytotoxic,Vochysia thyrsoidea,Pirenopolis/GO,Plant Isolated,http://nubbe.db/Carbohydrates,"236,262207","236,1259918","0,01600000076","99,37999725",0,6,4,6,"219,3899994",O[C@@]1(COCCCC)O[C@H](CO)[C@@H](O)[C@@H]1O
1781,10.5935/0100-4042.20140049,Cytotoxic,Vochysia thyrsoidea,Pirenopolis/GO,Plant Isolated,http://nubbe.db/ChemicalCompound,"236,262207","236,1259918","0,01600000076","99,37999725",0,6,4,6,"219,3899994",O[C@@]1(COCCCC)O[C@H](CO)[C@@H](O)[C@@H]1O
1782,10.5935/0100-4042.20140049,Cytotoxic,Vochysia thyrsoidea,Pirenopolis/GO,Plant Isolated,http://nubbe.db/ChemicalSubstance,"236,262207","236,1259918","0,01600000076","99,37999725",0,6,4,6,"219,3899994",O[C@@]1(COCCCC)O[C@H](CO)[C@@H](O)[C@@H]1O
1783,10.5935/0100-4042.20140049,Cytotoxic,Vochysia thyrsoidea,Pirenopolis/GO,Plant Isolated,http://nubbe.db/Triterpenoid,"454,6843872","454,344696","6,603000164","54,36999893",1,3,1,1,"465,6270142",O=C1CC[C@@]2(C)[C@](CC[C@]3(C)[C@@]([H])2CC=C4[C@](C)3CC[C@]5(C(O)=O)[C@]([H])4[C@@H](C)[C@]([H])(C)CC5)([H])[C@](C)1C
1784,10.5935/0100-4042.20140049,Cytotoxic,Vochysia thyrsoidea,Pirenopolis/GO,Plant Isolated,http://nubbe.db/ChemicalCompound,"454,6843872","454,344696","6,603000164","54,36999893",1,3,1,1,"465,6270142",O=C1CC[C@@]2(C)[C@](CC[C@]3(C)[C@@]([H])2CC=C4[C@](C)3CC[C@]5(C(O)=O)[C@]([H])4[C@@H](C)[C@]([H])(C)CC5)([H])[C@](C)1C
1785,10.5935/0100-4042.20140049,Cytotoxic,Vochysia thyrsoidea,Pirenopolis/GO,Plant Isolated,http://nubbe.db/Terpene,"454,6843872","454,344696","6,603000164","54,36999893",1,3,1,1,"465,6270142",O=C1CC[C@@]2(C)[C@](CC[C@]3(C)[C@@]([H])2CC=C4[C@](C)3CC[C@]5(C(O)=O)[C@]([H])4[C@@H](C)[C@]([H])(C)CC5)([H])[C@](C)1C
1786,10.5935/0100-4042.20140049,Cytotoxic,Vochysia thyrsoidea,Pirenopolis/GO,Plant Isolated,http://nubbe.db/ChemicalSubstance,"454,6843872","454,344696","6,603000164","54,36999893",1,3,1,1,"465,6270142",O=C1CC[C@@]2(C)[C@](CC[C@]3(C)[C@@]([H])2CC=C4[C@](C)3CC[C@]5(C(O)=O)[C@]([H])4[C@@H](C)[C@]([H])(C)CC5)([H])[C@](C)1C
1787,10.1002/cbdv.201400065,,,,,,,,,,,,,,,
1788,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Pirenopolis/GO,Plant Isolated,http://nubbe.db/Flavone,"222,2386932","222,0680847","3,736999989","30,21100044",0,2,0,1,"199,9949951",O=C2C1=CC=CC=C1OC(C3=CC=CC=C3)=C2
1789,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Pirenopolis/GO,Plant Isolated,http://nubbe.db/ChemicalCompound,"222,2386932","222,0680847","3,736999989","30,21100044",0,2,0,1,"199,9949951",O=C2C1=CC=CC=C1OC(C3=CC=CC=C3)=C2
1790,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Pirenopolis/GO,Plant Isolated,http://nubbe.db/Flavonoid,"222,2386932","222,0680847","3,736999989","30,21100044",0,2,0,1,"199,9949951",O=C2C1=CC=CC=C1OC(C3=CC=CC=C3)=C2
1791,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Pirenopolis/GO,Plant Isolated,http://nubbe.db/ChemicalSubstance,"222,2386932","222,0680847","3,736999989","30,21100044",0,2,0,1,"199,9949951",O=C2C1=CC=CC=C1OC(C3=CC=CC=C3)=C2
1792,10.1590/S0100-40422008000400005,,,,,,,,,,,,,,,
1793,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Itacoatiara/AM,Plant Isolated,http://nubbe.db/Alkaloid,"205,2098999","205,0738983","1,922000051","40,47299957",0,4,0,2,"183,477005",O=C(C=C2OC)N(OC)C1=C2C=CC=C1
1794,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalCompound,"205,2098999","205,0738983","1,922000051","40,47299957",0,4,0,2,"183,477005",O=C(C=C2OC)N(OC)C1=C2C=CC=C1
1795,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Itacoatiara/AM,Plant Isolated,http://nubbe.db/ChemicalSubstance,"205,2098999","205,0738983","1,922000051","40,47299957",0,4,0,2,"183,477005",O=C(C=C2OC)N(OC)C1=C2C=CC=C1
1796,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Manaus/AM,Plant Isolated,http://nubbe.db/Steroid,"518,8128052","518,4123535","9,456000328","26,30500031",2,2,0,9,"547,8759766",C[C@@]15[C@](CC[C@@]([H])5[C@H](C)CC[C@@H](CC)C(C)C)([H])[C@@]2([H])[C@]([C@](C(C[C@@H](OC(C4=CC=CC=C4)=O)CC3)=CC2)3C)([H])CC1
1797,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Manaus/AM,Plant Isolated,http://nubbe.db/ChemicalCompound,"518,8128052","518,4123535","9,456000328","26,30500031",2,2,0,9,"547,8759766",C[C@@]15[C@](CC[C@@]([H])5[C@H](C)CC[C@@H](CC)C(C)C)([H])[C@@]2([H])[C@]([C@](C(C[C@@H](OC(C4=CC=CC=C4)=O)CC3)=CC2)3C)([H])CC1
1798,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Manaus/AM,Plant Isolated,http://nubbe.db/Terpene,"518,8128052","518,4123535","9,456000328","26,30500031",2,2,0,9,"547,8759766",C[C@@]15[C@](CC[C@@]([H])5[C@H](C)CC[C@@H](CC)C(C)C)([H])[C@@]2([H])[C@]([C@](C(C[C@@H](OC(C4=CC=CC=C4)=O)CC3)=CC2)3C)([H])CC1
1799,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Manaus/AM,Plant Isolated,http://nubbe.db/ChemicalSubstance,"518,8128052","518,4123535","9,456000328","26,30500031",2,2,0,9,"547,8759766",C[C@@]15[C@](CC[C@@]([H])5[C@H](C)CC[C@@H](CC)C(C)C)([H])[C@@]2([H])[C@]([C@](C(C[C@@H](OC(C4=CC=CC=C4)=O)CC3)=CC2)3C)([H])CC1
1800,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Manaus/AM,Plant Isolated,http://nubbe.db/Flavone,"238,2380981","238,0629883","3,470000029","50,43899918",0,3,1,1,"208,0130005",O=C2C1=C(O)C=CC=C1OC(C3=CC=CC=C3)=C2
1801,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Manaus/AM,Plant Isolated,http://nubbe.db/ChemicalCompound,"238,2380981","238,0629883","3,470000029","50,43899918",0,3,1,1,"208,0130005",O=C2C1=C(O)C=CC=C1OC(C3=CC=CC=C3)=C2
1802,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Manaus/AM,Plant Isolated,http://nubbe.db/Flavonoid,"238,2380981","238,0629883","3,470000029","50,43899918",0,3,1,1,"208,0130005",O=C2C1=C(O)C=CC=C1OC(C3=CC=CC=C3)=C2
1803,10.1590/S0100-40422008000400005,Antitrypanosomal,Conchocarpus heterophyllus (Rutaceae),Manaus/AM,Plant Isolated,http://nubbe.db/ChemicalSubstance,"238,2380981","238,0629883","3,470000029","50,43899918",0,3,1,1,"208,0130005",O=C2C1=C(O)C=CC=C1OC(C3=CC=CC=C3)=C2
1804,10.2174/187152010794728620,Cell growth inhbition,Cabralea canjerana,Vicosa/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"460,7320862","460,3916321","6,745999813","49,68999863",1,3,2,2,"483,9400024",C[C@](O)([C@@H]1CC[C@]([C@@]5([H])CC[C@@]([C@](CC[C@@](C(C)([C@@H](CC[C@]([C@@](CC[C@@]45[H])3[H])2C)O)C)2[H])3C)4C)(C)O1)C
1805,10.2174/187152010794728620,Cell growth inhbition,Cabralea canjerana,Vicosa/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"460,7320862","460,3916321","6,745999813","49,68999863",1,3,2,2,"483,9400024",C[C@](O)([C@@H]1CC[C@]([C@@]5([H])CC[C@@]([C@](CC[C@@](C(C)([C@@H](CC[C@]([C@@](CC[C@@]45[H])3[H])2C)O)C)2[H])3C)4C)(C)O1)C
1806,10.2174/187152010794728620,Cell growth inhbition,Cabralea canjerana,Vicosa/MG,Plant Isolated,http://nubbe.db/Terpene,"460,7320862","460,3916321","6,745999813","49,68999863",1,3,2,2,"483,9400024",C[C@](O)([C@@H]1CC[C@]([C@@]5([H])CC[C@@]([C@](CC[C@@](C(C)([C@@H](CC[C@]([C@@](CC[C@@]45[H])3[H])2C)O)C)2[H])3C)4C)(C)O1)C
1807,10.2174/187152010794728620,Cell growth inhbition,Cabralea canjerana,Vicosa/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"460,7320862","460,3916321","6,745999813","49,68999863",1,3,2,2,"483,9400024",C[C@](O)([C@@H]1CC[C@]([C@@]5([H])CC[C@@]([C@](CC[C@@](C(C)([C@@H](CC[C@]([C@@](CC[C@@]45[H])3[H])2C)O)C)2[H])3C)4C)(C)O1)C
1808,10.2174/187152010794728620,Cell growth inhbition,Cabralea canjerana,Vicosa/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"458,7161865","458,3760071","6,56099987","46,53300095",1,3,1,2,"478,0780029",O=C5CC[C@@]([C@@](C(C)5C)([H])CC[C@]([C@](CC[C@@]3([H])[C@](C)2CC[C@@]([H])3[C@@](O[C@H](CC4)[C@](O)(C)C)4C)1[H])2C)1C
1809,10.2174/187152010794728620,Cell growth inhbition,Cabralea canjerana,Vicosa/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"458,7161865","458,3760071","6,56099987","46,53300095",1,3,1,2,"478,0780029",O=C5CC[C@@]([C@@](C(C)5C)([H])CC[C@]([C@](CC[C@@]3([H])[C@](C)2CC[C@@]([H])3[C@@](O[C@H](CC4)[C@](O)(C)C)4C)1[H])2C)1C
1810,10.2174/187152010794728620,Cell growth inhbition,Cabralea canjerana,Vicosa/MG,Plant Isolated,http://nubbe.db/Terpene,"458,7161865","458,3760071","6,56099987","46,53300095",1,3,1,2,"478,0780029",O=C5CC[C@@]([C@@](C(C)5C)([H])CC[C@]([C@](CC[C@@]3([H])[C@](C)2CC[C@@]([H])3[C@@](O[C@H](CC4)[C@](O)(C)C)4C)1[H])2C)1C
1811,10.2174/187152010794728620,Cell growth inhbition,Cabralea canjerana,Vicosa/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"458,7161865","458,3760071","6,56099987","46,53300095",1,3,1,2,"478,0780029",O=C5CC[C@@]([C@@](C(C)5C)([H])CC[C@]([C@](CC[C@@]3([H])[C@](C)2CC[C@@]([H])3[C@@](O[C@H](CC4)[C@](O)(C)C)4C)1[H])2C)1C
1812,10.2174/187152010794728620,Cell growth inhbition,Cedrela odorata (Meliaceae),Vicosa/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"474,7156067","474,3709106","6,633999825","69,91799927",1,4,3,2,"486,1210022",C[C@@]12[C@]3([H])C([C@]([C@](C)([C@]([H])([C@@H](C)C5[C@H](O)[C@@H](O)C(C)(C)O5)CC4)CC3)4C)=CC[C@]([H])1C(C)([C@](CC2)([H])O)C
1813,10.2174/187152010794728620,Cell growth inhbition,Cedrela odorata (Meliaceae),Vicosa/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"474,7156067","474,3709106","6,633999825","69,91799927",1,4,3,2,"486,1210022",C[C@@]12[C@]3([H])C([C@]([C@](C)([C@]([H])([C@@H](C)C5[C@H](O)[C@@H](O)C(C)(C)O5)CC4)CC3)4C)=CC[C@]([H])1C(C)([C@](CC2)([H])O)C
1814,10.2174/187152010794728620,Cell growth inhbition,Cedrela odorata (Meliaceae),Vicosa/MG,Plant Isolated,http://nubbe.db/Terpene,"474,7156067","474,3709106","6,633999825","69,91799927",1,4,3,2,"486,1210022",C[C@@]12[C@]3([H])C([C@]([C@](C)([C@]([H])([C@@H](C)C5[C@H](O)[C@@H](O)C(C)(C)O5)CC4)CC3)4C)=CC[C@]([H])1C(C)([C@](CC2)([H])O)C
1815,10.2174/187152010794728620,Cell growth inhbition,Cedrela odorata (Meliaceae),Vicosa/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"474,7156067","474,3709106","6,633999825","69,91799927",1,4,3,2,"486,1210022",C[C@@]12[C@]3([H])C([C@]([C@](C)([C@]([H])([C@@H](C)C5[C@H](O)[C@@H](O)C(C)(C)O5)CC4)CC3)4C)=CC[C@]([H])1C(C)([C@](CC2)([H])O)C
1816,10.2174/187152010794728620,Cell growth inhbition,Cedrela odorata (Meliaceae),Vicosa/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"456,7002869","456,3603516","6,524000168","57,52700043",1,3,2,4,"476,2019958",C[C@@]12[C@]3([H])C([C@]([C@](C)([C@]([H])([C@@H](C)[C@H](O)C(/C=C(C)/C)=O)CC4)CC3)4C)=CC[C@]([H])1C(C)([C@](CC2)([H])O)C
1817,10.2174/187152010794728620,Cell growth inhbition,Cedrela odorata (Meliaceae),Vicosa/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"456,7002869","456,3603516","6,524000168","57,52700043",1,3,2,4,"476,2019958",C[C@@]12[C@]3([H])C([C@]([C@](C)([C@]([H])([C@@H](C)[C@H](O)C(/C=C(C)/C)=O)CC4)CC3)4C)=CC[C@]([H])1C(C)([C@](CC2)([H])O)C
1818,10.2174/187152010794728620,Cell growth inhbition,Cedrela odorata (Meliaceae),Vicosa/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"456,7002869","456,3603516","6,524000168","57,52700043",1,3,2,4,"476,2019958",C[C@@]12[C@]3([H])C([C@]([C@](C)([C@]([H])([C@@H](C)[C@H](O)C(/C=C(C)/C)=O)CC4)CC3)4C)=CC[C@]([H])1C(C)([C@](CC2)([H])O)C
1819,10.2174/187152010794728620,Cell growth inhbition,Cedrela odorata (Meliaceae),Vicosa/MG,Plant Isolated,http://nubbe.db/Terpene,"456,7002869","456,3603516","6,524000168","57,52700043",1,3,2,4,"476,2019958",C[C@@]12[C@]3([H])C([C@]([C@](C)([C@]([H])([C@@H](C)[C@H](O)C(/C=C(C)/C)=O)CC4)CC3)4C)=CC[C@]([H])1C(C)([C@](CC2)([H])O)C
